Date,Ticker,Close,High,Low,Open,Volume
2024-10-24,INLF,,,,,
2024-10-24,JNJ,161.07781982421875,162.88867460461677,160.75304450755124,162.38675730637948,5386300.0
2024-10-24,NVDA,140.38742065429688,141.3272719093067,138.4377373361036,140.79735837298583,172354900.0
2024-10-24,UNH,556.2898559570312,567.0920968345511,555.7938859686406,560.4361577947919,2590200.0
2024-10-24,WMT,82.6295166015625,82.90813128758428,82.17179139000088,82.54991023650462,11645900.0
2024-10-24,ZSPC,,,,,
2024-10-25,AMZN,187.8300018310547,190.4499969482422,187.52999877929688,187.85000610351562,29362100.0
2024-10-25,COST,889.0549926757812,899.4297530415948,887.8379855617287,893.4742847686454,1425800.0
2024-10-25,INLF,,,,,
2024-10-25,JNJ,158.33201599121094,161.32386240459067,158.0662879983748,161.08765807572263,6400400.0
2024-10-25,NVDA,141.51722717285156,144.1068221770471,140.77735596279692,140.90732467853542,205122100.0
2024-10-25,UNH,560.0095825195312,566.893647785762,559.0672275143082,561.5966621280706,2513700.0
2024-10-25,WMT,82.10213470458984,82.88823044939767,82.03248103564134,82.7887187008879,8959400.0
2024-10-25,ZSPC,,,,,
2024-10-28,AMZN,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800.0
2024-10-28,COST,888.795654296875,893.813403491018,887.8379644608741,893.813403491018,912500.0
2024-10-28,INLF,,,,,
2024-10-28,JNJ,159.04061889648438,159.40475410814076,158.4501155645497,158.578061457131,4842500.0
2024-10-28,NVDA,140.4973907470703,143.11696423513524,140.02746516246322,142.976987375231,173586700.0
2024-10-28,UNH,560.6841430664062,563.7492642351904,558.2737361868203,561.686012130365,1826500.0
2024-10-28,WMT,82.34095001220703,82.66932057746153,82.0623353235114,82.34095001220703,7990200.0
2024-10-28,ZSPC,,,,,
2024-10-29,AMZN,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200.0
2024-10-29,COST,884.8353271484375,889.0051658472661,871.9667001715295,887.8380250424498,1361700.0
2024-10-29,INLF,,,,,
2024-10-29,JNJ,157.5545196533203,159.60157878797207,157.52499598931615,158.90283205037647,5216900.0
2024-10-29,NVDA,141.22727966308594,142.23711171034327,138.87765156261756,140.26742736816374,157593600.0
2024-10-29,UNH,557.5991821289062,563.1044364780846,556.1409989900432,558.2836230832283,2600300.0
2024-10-29,WMT,81.29613494873047,82.45040444418233,81.26628446034476,82.26134122883194,9682400.0
2024-10-29,ZSPC,,,,,
2024-10-30,AMZN,192.72999572753906,195.61000061035156,192.4199981689453,194.6999969482422,37707600.0
2024-10-30,COST,876.95458984375,884.4164003564637,875.2387363117082,884.2268594585096,1412200.0
2024-10-30,INLF,,,,,
2024-10-30,JNJ,158.06629943847656,158.7256863433597,156.51132128274685,156.92466762533968,5820500.0
2024-10-30,NVDA,139.3175811767578,140.30742741103543,136.78798938993828,139.51754595215704,179418100.0
2024-10-30,UNH,558.4224853515625,565.7132191048944,556.4286765461554,556.7262463954988,2323600.0
2024-10-30,WMT,80.9876708984375,81.42549831195694,80.8981194320435,81.1966319117043,9268800.0
2024-10-30,ZSPC,,,,,
2024-10-31,AMZN,186.39999389648438,190.60000610351562,185.22999572753906,190.50999450683594,75146800.0
2024-10-31,COST,872.056396484375,875.5179986701096,866.5398618629107,875.0690796523724,1771900.0
2024-10-31,INLF,,,,,
2024-10-31,JNJ,157.3281707763672,158.32216919778585,156.93451190100544,157.45611666856533,8613900.0
2024-10-31,NVDA,132.7386474609375,137.5878737112806,132.08875807974474,137.57788081150406,270039600.0
2024-10-31,UNH,559.9500732421875,563.868247953675,556.359255649618,556.359255649618,2490000.0
2024-10-31,WMT,81.5448989868164,82.03248226846418,80.81851179853406,80.88816546852937,15539000.0
2024-10-31,ZSPC,,,,,
2024-11-01,AMZN,197.92999267578125,200.5,197.02000427246094,199.0,99687800.0
2024-11-01,COST,876.3417358398438,878.4393937433476,866.3827687055779,873.3051129484929,1625200.0
2024-11-01,INLF,,,,,
2024-11-01,JNJ,157.59390258789062,158.5091662529469,157.34786203055845,158.0367725876638,5256400.0
2024-11-01,NVDA,135.3782196044922,137.2879161101812,134.5483665061615,134.67833522595924,207127800.0
2024-11-01,UNH,562.9854125976562,565.7331055207175,559.3549391680035,560.5650767968186,2548300.0
2024-11-01,WMT,81.78372192382812,82.12203759638197,81.13693347677287,82.12203759638197,12181800.0
2024-11-01,ZSPC,,,,,
2024-11-04,AMZN,195.77999877929688,197.3300018310547,194.30999755859375,196.4499969482422,38492100.0
2024-11-04,COST,885.092041015625,886.021007247111,875.7623228620765,880.367281084192,1576700.0
2024-11-04,INLF,,,,,
2024-11-04,JNJ,155.73382568359375,157.74150988347853,155.56651991836358,157.17069402833414,4644000.0
2024-11-04,NVDA,136.0281219482422,138.9376575905799,135.54820341905642,137.18793904541485,187528200.0
2024-11-04,UNH,553.2743530273438,564.0071503137401,550.943257870564,562.1720251209721,2656600.0
2024-11-04,WMT,82.04242706298828,82.50015985459318,81.59465455636342,81.79366287226766,11731000.0
2024-11-04,ZSPC,,,,,
2024-11-05,AMZN,199.5,199.82000732421875,195.99000549316406,196.0399932861328,30564800.0
2024-11-05,COST,889.1875,894.5915631109849,885.8212243551307,887.0199121055884,1622300.0
2024-11-05,INLF,,,,,
2024-11-05,JNJ,155.8420867919922,156.0782761036001,153.87376243726985,155.17284870248258,6547100.0
2024-11-05,NVDA,139.8874969482422,140.3474144064953,137.30791015086248,137.4278859649573,160537400.0
2024-11-05,UNH,562.4597778320312,564.1559565162543,549.9315705531097,553.7803026689028,2608100.0
2024-11-05,WMT,83.26634979248047,83.3559012566716,82.10213520791221,82.27129303472697,10612500.0
2024-11-05,ZSPC,,,,,
2024-11-06,AMZN,207.08999633789062,207.5500030517578,199.13999938964844,200.00999450683594,72292200.0
2024-11-06,COST,898.2575073242188,898.9068143132381,885.3018514400295,897.2886071674586,2437400.0
2024-11-06,INLF,,,,,
2024-11-06,JNJ,155.37953186035156,158.3024947753835,154.85792709935075,157.36752867819027,8926600.0
2024-11-06,NVDA,145.58656311035156,146.46642634688735,141.93715671974996,142.93699575896497,242043900.0
2024-11-06,UNH,591.8806762695312,600.6196651776376,586.0877200770291,599.0325854076654,6591300.0
2024-11-06,WMT,83.02754211425781,85.11715988329377,81.65435886673747,84.71913564355337,19974000.0
2024-11-06,ZSPC,,,,,
2024-11-07,AMZN,210.0500030517578,212.25,207.19000244140625,207.44000244140625,52878400.0
2024-11-07,COST,912.9212646484375,918.4651267772055,893.3828559619786,897.6281651277238,2145500.0
2024-11-07,INLF,,,,,
2024-11-07,JNJ,154.24774169921875,156.23575360340797,154.03122480781576,155.9601893810994,7522800.0
2024-11-07,NVDA,148.85606384277344,148.9060435973239,146.14649291865044,146.3664587614797,207323300.0
2024-11-07,UNH,600.5700073242188,602.7423580645894,591.3449786276655,593.8644841057884,5254300.0
2024-11-07,WMT,83.43550872802734,83.97284029535624,83.0076340128403,83.30615408080547,12665800.0
2024-11-07,ZSPC,,,,,
2024-11-08,AMZN,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800.0
2024-11-08,COST,942.75830078125,960.9382253462231,912.7414796362905,912.9912037073263,3277100.0
2024-11-08,INLF,,,,,
2024-11-08,JNJ,153.0076904296875,154.592192089468,152.94864310351673,154.51345731553275,8926100.0
2024-11-08,NVDA,147.6062469482422,149.74590195013883,146.236457046531,148.7460628790407,175665800.0
2024-11-08,UNH,610.8465576171875,614.8043884566621,600.3220889433022,604.0914487645537,3875800.0
2024-11-08,WMT,84.4106674194336,84.99774726832425,83.81363487719612,83.86338316056886,14396500.0
2024-11-08,ZSPC,,,,,
2024-11-11,AMZN,206.83999633789062,209.64999389648438,205.58999633789062,208.5,35456000.0
2024-11-11,COST,931.8504028320312,950.2301194864976,930.4119896941356,942.7583335631934,2181800.0
2024-11-11,INLF,,,,,
2024-11-11,JNJ,152.58448791503906,155.08426810021658,152.45655705155355,153.15530374459044,7146800.0
2024-11-11,NVDA,145.23663330078125,148.82606753959354,143.54691790764704,148.65608145399648,182325600.0
2024-11-11,UNH,620.21044921875,625.6462607313184,608.9717527150345,611.9277749138802,3003200.0
2024-11-11,WMT,83.7937240600586,84.98779665882958,83.70417260078287,84.53006389470859,10433200.0
2024-11-11,ZSPC,,,,,
2024-11-12,AMZN,208.91000366210938,209.5399932861328,206.00999450683594,208.3699951171875,38942900.0
2024-11-12,COST,931.3509521484375,938.5230203824062,925.9768850900169,934.9170193133011,1691400.0
2024-11-12,INLF,,,,,
2024-11-12,JNJ,150.22251892089844,152.58450221470284,149.95679091978027,152.08258489447837,7181400.0
2024-11-12,NVDA,148.26612854003906,149.62591028148023,145.98649668767203,146.7563770410738,198634700.0
2024-11-12,UNH,609.7156982421875,619.4466265085616,608.8329177196119,614.5861571900726,2809400.0
2024-11-12,WMT,84.56986999511719,85.10720154437304,84.08229431940889,84.08229431940889,12860200.0
2024-11-12,ZSPC,,,,,
2024-11-13,AMZN,214.10000610351562,215.08999633789062,209.13999938964844,209.39999389648438,46212900.0
2024-11-13,COST,932.6994018554688,936.5551878228633,922.1810557546703,928.9735382493873,1757600.0
2024-11-13,INLF,,,,,
2024-11-13,JNJ,150.81301879882812,151.0787317767371,149.02183641196996,150.08473337497537,7161900.0
2024-11-13,NVDA,146.2464599609375,149.30596496785506,145.87650914358065,149.04601231096433,191903300.0
2024-11-13,UNH,600.9866333007812,608.0690988459726,598.1992845528109,608.059169759879,3409400.0
2024-11-13,WMT,85.07735443115234,85.36592180747607,84.35095964362287,84.56987334922574,12802600.0
2024-11-13,ZSPC,,,,,
2024-11-14,AMZN,211.47999572753906,215.89999389648438,210.8800048828125,214.16000366210938,42620300.0
2024-11-14,COST,922.8703002929688,930.1222970526499,921.1521669852664,925.9768530966543,1859900.0
2024-11-14,INLF,,,,,
2024-11-14,JNJ,149.46470642089844,151.15746658262498,148.3722857934717,150.75395648215132,7716400.0
2024-11-14,NVDA,146.7363739013672,148.97601887199116,145.52657719098687,147.6162371498861,194463300.0
2024-11-14,UNH,588.3692016601562,601.115605715891,584.2426975913087,598.6158976846316,3079200.0
2024-11-14,WMT,84.05244445800781,85.33606856995546,83.92308222249278,84.6096738058249,15740700.0
2024-11-14,ZSPC,,,,,
2024-11-15,AMZN,202.61000061035156,207.33999633789062,199.61000061035156,206.75999450683594,86591100.0
2024-11-15,COST,906.06884765625,919.5339498767266,904.5605045325196,916.727053794535,2269900.0
2024-11-15,INLF,,,,,
2024-11-15,JNJ,151.56097412109375,151.98415664581026,148.51006538843035,148.51006538843035,11328500.0
2024-11-15,NVDA,141.9571533203125,145.2166386002855,140.05746510375218,144.8466877533126,250132900.0
2024-11-15,UNH,587.45654296875,594.1025523549613,585.1949514970592,587.1490440239041,3423900.0
2024-11-15,WMT,83.83353424072266,84.36091312276095,83.52506906632611,84.11214892620094,17370600.0
2024-11-15,ZSPC,,,,,
2024-11-18,AMZN,201.6999969482422,204.6699981689453,200.9499969482422,204.14999389648438,36512500.0
2024-11-18,COST,918.4951171875,924.9180128749127,906.1087790765911,909.634912167339,1797800.0
2024-11-18,INLF,,,,,
2024-11-18,JNJ,152.31878662109375,152.86991504573095,149.91742847049738,150.17330523418659,7514200.0
2024-11-18,NVDA,140.12744140625,141.52722527651324,137.1279241566863,139.47755210471132,221866000.0
2024-11-18,UNH,584.8974609375,589.3512619702902,580.6023436699611,584.6891317363442,2577100.0
2024-11-18,WMT,83.66437530517578,84.43056568013174,83.24645328247253,84.40071519160732,25278100.0
2024-11-18,ZSPC,,,,,
2024-11-19,AMZN,204.61000061035156,205.3000030517578,198.77999877929688,199.3300018310547,31197900.0
2024-11-19,COST,929.1234130859375,932.9691394341759,915.3485941599157,926.9757616647914,1690500.0
2024-11-19,INLF,,,,,
2024-11-19,JNJ,150.57681274414062,151.55113870335524,149.64186168150684,151.5117638067744,8233700.0
2024-11-19,NVDA,146.98634338378906,147.10633445236968,140.96732287230222,141.2972716123141,227834900.0
2024-11-19,UNH,572.3493041992188,582.1100191455431,572.1211774032595,578.0231711870412,3198300.0
2024-11-19,WMT,86.17191314697266,87.85356148606068,85.48532915089667,85.80374700765555,36340900.0
2024-11-19,ZSPC,,,,,
2024-11-20,AMZN,202.8800048828125,203.1300048828125,199.4499969482422,202.97999572753906,32769000.0
2024-11-20,COST,927.0557250976562,927.7749011923291,915.4884884993177,924.0590361009318,1452100.0
2024-11-20,INLF,,,,,
2024-11-20,JNJ,150.68507385253906,150.8228559587659,149.4056599992195,150.60633907510612,9061300.0
2024-11-20,NVDA,145.8665313720703,147.53626090336707,142.70703603144835,147.38629113505743,309871700.0
2024-11-20,UNH,595.659912109375,597.7826780334401,576.8626388275901,578.0133230199574,3928600.0
2024-11-20,WMT,86.74905395507812,86.76895175115769,85.48533513279688,86.17191917691709,18183200.0
2024-11-20,ZSPC,,,,,
2024-11-21,AMZN,198.3800048828125,203.49000549316406,195.75,203.49000549316406,58800000.0
2024-11-21,COST,954.5952758789062,957.4321072360656,928.9735613324588,933.9680428449989,2320500.0
2024-11-21,INLF,,,,,
2024-11-21,JNJ,153.03721618652344,153.58834459448767,150.38981756808124,151.18698651653827,10141100.0
2024-11-21,NVDA,146.6464080810547,152.8654088901037,140.67736706254192,149.32598496889756,400946600.0
2024-11-21,UNH,592.6741943359375,599.1317331332776,591.9203102828296,595.163973311203,2722900.0
2024-11-21,WMT,87.95306396484375,88.20182814793057,86.50028204661832,87.01770820709956,18729200.0
2024-11-21,ZSPC,,,,,
2024-11-22,AMZN,197.1199951171875,199.25999450683594,196.75,198.25,31530800.0
2024-11-22,COST,962.946044921875,975.2224586662559,957.4621139156644,961.6774270940498,2078700.0
2024-11-22,INLF,,,,,
2024-11-22,JNJ,152.71243286132812,154.6315459730909,151.6692234270941,153.43086699709121,8266000.0
2024-11-22,NVDA,141.92715454101562,147.13632286743956,141.07730047570033,145.90650981286518,236406200.0
2024-11-22,UNH,586.1075439453125,596.4138143896998,583.9252639819222,593.7355644593212,3197900.0
2024-11-22,WMT,89.99293518066406,90.46061306929495,88.49039735779644,88.96802793962898,23990600.0
2024-11-22,ZSPC,,,,,
2024-11-25,AMZN,201.4499969482422,201.9499969482422,199.0,199.27999877929688,40685700.0
2024-11-25,COST,959.8294677734375,973.9238797496472,948.6418171663449,973.9238797496472,3240900.0
2024-11-25,INLF,,,,,
2024-11-25,JNJ,153.31277465820312,154.55281352975808,152.68291149877678,152.7124351611622,12256200.0
2024-11-25,NVDA,135.9981231689453,142.02715192160386,135.79815839357323,141.9671640146257,344941900.0
2024-11-25,UNH,600.947021484375,604.9247105337741,590.214223520414,592.7635165615562,5146200.0
2024-11-25,WMT,89.05758666992188,90.50041604298556,88.61975923349155,90.05264350422267,25078600.0
2024-11-25,ZSPC,,,,,
2024-11-26,AMZN,207.86000061035156,208.0,201.7899932861328,201.89999389648438,41673700.0
2024-11-26,COST,970.427734375,973.294561816317,959.8294594944351,962.9360122876994,1438000.0
2024-11-26,INLF,,,,,
2024-11-26,JNJ,153.29295349121094,154.01715228758886,151.94375271107742,153.9278706149433,5683500.0
2024-11-26,NVDA,136.89797973632812,139.277601884859,135.64818075181995,137.6778530821544,190287700.0
2024-11-26,UNH,601.8992309570312,603.5656828368951,594.0530124547712,603.3375560182456,2693600.0
2024-11-26,WMT,90.85862731933594,91.42580935009808,89.3958927158756,89.4456485889012,16657000.0
2024-11-26,ZSPC,,,,,
2024-11-27,AMZN,205.74000549316406,207.63999938964844,205.0500030517578,206.97999572753906,28061600.0
2024-11-27,COST,960.4887084960938,971.2168448181095,957.5320145185048,970.3878048002264,1499500.0
2024-11-27,INLF,,,,,
2024-11-27,JNJ,154.16595458984375,155.38619799596373,153.37231954089128,153.4020800983461,4140400.0
2024-11-27,NVDA,135.31822204589844,137.19792446250455,131.77879829463743,134.98827330747284,226370900.0
2024-11-27,UNH,603.4764404296875,612.4733431726451,601.8099885545578,606.1051055528259,2269800.0
2024-11-27,WMT,91.42581176757812,91.79398549933384,90.85862972181857,91.54522131098877,14358900.0
2024-11-27,ZSPC,,,,,
2024-11-29,AMZN,207.88999938964844,208.1999969482422,204.58999633789062,205.8300018310547,24892400.0
2024-11-29,COST,970.8073120117188,972.1957924596411,961.4076639666678,967.0215170958611,1095900.0
2024-11-29,INLF,,,,,
2024-11-29,JNJ,153.779052734375,154.43381527586985,152.94572684753697,153.66001050414621,5687800.0
2024-11-29,NVDA,138.22776794433594,139.32759715528792,136.02812477876728,136.75800311530705,141863200.0
2024-11-29,UNH,605.28173828125,610.8167798679647,601.7305764918891,603.8929982058198,2010800.0
2024-11-29,WMT,92.0427474975586,92.18205483238263,91.36610861769311,91.8039360081003,11041200.0
2024-11-29,ZSPC,,,,,
2024-12-02,AMZN,210.7100067138672,212.99000549316406,209.50999450683594,209.9600067138672,39523200.0
2024-12-02,COST,973.9238891601562,975.422233605018,963.6952008380798,970.2878920083551,1955800.0
2024-12-02,INLF,,,,,
2024-12-02,JNJ,153.5707244873047,153.76913324461287,152.7076229297064,153.52111851357319,6946500.0
2024-12-02,NVDA,138.60769653320312,140.42739572538855,137.7978293194704,138.8076612979231,171682800.0
2024-12-02,UNH,603.6152954101562,609.051106761169,595.9277610821448,609.051106761169,3364900.0
2024-12-02,WMT,92.18206024169922,92.53032859919597,91.49546862857646,92.36117076722338,17173000.0
2024-12-02,ZSPC,,,,,
2024-12-03,AMZN,213.44000244140625,214.02000427246094,209.64999389648438,210.30999755859375,32214800.0
2024-12-03,COST,981.0660400390625,981.915077519587,969.6885963803954,973.6142515817089,1653900.0
2024-12-03,INLF,,,,,
2024-12-03,JNJ,151.1501007080078,153.57072694369242,151.10049473348283,153.57072694369242,8674400.0
2024-12-03,NVDA,140.23744201660156,140.51739577472358,137.92781588392697,138.23776359782383,164414000.0
2024-12-03,UNH,600.351806640625,610.7870344635909,599.9451378933121,605.9265044097307,2329900.0
2024-12-03,WMT,93.04776000976562,93.12735878110779,91.80393905633692,92.32136523262378,17775200.0
2024-12-03,ZSPC,,,,,
2024-12-04,AMZN,218.16000366210938,220.0,215.75,215.9600067138672,48745700.0
2024-12-04,COST,989.8262939453125,990.0560815499548,976.4710554344827,980.9161561155298,1784700.0
2024-12-04,INLF,,,,,
2024-12-04,JNJ,149.27511596679688,150.35645662222328,148.560832290019,150.0885964590269,10333100.0
2024-12-04,NVDA,145.1166534423828,145.76654278655016,140.26742746830917,141.97715912549498,231224300.0
2024-12-04,UNH,605.866943359375,617.8099383775378,602.0777257160049,606.095130703358,4147600.0
2024-12-04,WMT,93.98310852050781,94.05276219046688,92.59003512132664,92.98805175441804,17312600.0
2024-12-04,ZSPC,,,,,
2024-12-05,AMZN,220.5500030517578,222.14999389648438,217.3000030517578,218.02999877929688,41140200.0
2024-12-05,COST,981.1759033203125,989.0372124354778,977.1203867234575,985.5710105220245,2089400.0
2024-12-05,INLF,,,,,
2024-12-05,JNJ,148.33265686035156,149.18582815375598,147.76717599882647,148.80884091273927,7898100.0
2024-12-05,NVDA,145.04666137695312,146.52652104015894,143.93676281520223,145.0966598316491,172621200.0
2024-12-05,UNH,574.3034057617188,604.0814604627121,569.2643947405014,600.7584860675357,5943700.0
2024-12-05,WMT,94.82891082763672,95.12742329610471,93.8736496718338,94.4209339182125,21932300.0
2024-12-05,ZSPC,22.0,32.689998626708984,5.25,5.800000190734863,2651300.0
2024-12-06,AMZN,227.02999877929688,227.14999389648438,220.60000610351562,220.75,44178100.0
2024-12-06,COST,991.5144653320312,996.6088731640727,981.1759127678479,981.1759127678479,1737300.0
2024-12-06,INLF,,,,,
2024-12-06,JNJ,148.1243133544922,148.85844239705992,147.20170583471946,148.2036798837658,8389600.0
2024-12-06,NVDA,142.42689514160156,145.68658966441174,141.29699424160657,144.58670004061705,188505600.0
2024-12-06,UNH,545.1900024414062,577.4181200727953,539.7541911687475,577.4181200727953,13003600.0
2024-12-06,WMT,95.2269287109375,95.70455929515212,94.85876256912597,95.06772357731968,18803500.0
2024-12-06,ZSPC,16.152000427246094,18.847999572753906,12.069999694824219,18.600000381469727,492300.0
2024-12-09,AMZN,226.08999633789062,230.0800018310547,225.6699981689453,227.2100067138672,46819400.0
2024-12-09,COST,986.7697143554688,995.9096401661055,979.4178519957062,995.9096401661055,1855500.0
2024-12-09,INLF,,,,,
2024-12-09,JNJ,148.41201782226562,149.69176714553552,147.26122586270017,148.10446684698886,8410300.0
2024-12-09,NVDA,138.79722595214844,139.93712045292858,137.1173878488451,138.9572148926683,189308600.0
2024-12-09,UNH,558.2343139648438,560.584256555495,542.322335241574,549.6510006643297,7684700.0
2024-12-09,WMT,93.36618041992188,95.46575085398135,93.13731401790137,95.18713616747351,20931100.0
2024-12-09,ZSPC,17.299999237060547,22.549999237060547,15.970000267028809,15.970000267028809,250800.0
2024-12-10,AMZN,225.0399932861328,229.05999755859375,224.1999969482422,226.08999633789062,31199900.0
2024-12-10,COST,992.3035888671875,993.8917998103097,984.7918693324391,988.6375956230441,1556800.0
2024-12-10,INLF,,,,,
2024-12-10,JNJ,148.04495239257812,149.63225276250697,147.15210539550452,148.73939062781517,9398700.0
2024-12-10,NVDA,135.05758666992188,141.80696595909077,133.77769033829185,138.99721154250668,210020900.0
2024-12-10,UNH,562.7848510742188,565.3339546297314,554.659602483342,559.6084236052999,5360600.0
2024-12-10,WMT,94.0826187133789,94.76920270827495,93.30646807166255,93.5850903385682,13164500.0
2024-12-10,ZSPC,15.699999809265137,17.889999389648438,15.180000305175781,17.0,115000.0
2024-12-11,AMZN,230.25999450683594,231.1999969482422,226.25999450683594,226.41000366210938,35385800.0
2024-12-11,COST,993.5921630859375,1006.6876789466704,992.4934015430539,993.9018185002259,1903600.0
2024-12-11,INLF,,,,,
2024-12-11,JNJ,145.47552490234375,147.32075516854542,145.20766474532235,147.32075516854542,13446700.0
2024-12-11,NVDA,139.29718017578125,140.15710166074888,135.19756655561218,137.3473626393387,184905200.0
2024-12-11,UNH,531.2595825195312,555.7249709537247,530.4031960759082,553.2953519872414,10363000.0
2024-12-11,WMT,94.49059295654297,95.21698776195532,94.0328677388687,94.0726709219292,19682100.0
2024-12-11,ZSPC,13.420000076293945,15.829000473022461,12.239999771118164,15.5,130300.0
2024-12-12,AMZN,228.97000122070312,231.08999633789062,227.6300048828125,229.8300018310547,28204100.0
2024-12-12,COST,987.2991333007812,1001.3635493750883,986.1204429772914,1000.5744432427276,2344300.0
2024-12-12,INLF,,,,,
2024-12-12,JNJ,145.07870483398438,146.5965538011628,144.85052037870116,146.03107293931063,6176300.0
2024-12-12,NVDA,137.32736206054688,138.42726697152892,135.7875104425574,137.0673914713081,159211400.0
2024-12-12,UNH,513.565185546875,531.7275552376674,512.0018594116465,529.2680955307736,9403800.0
2024-12-12,WMT,93.62489318847656,95.24684067481692,93.62489318847656,95.20703749074367,14298600.0
2024-12-12,ZSPC,13.0,13.819999694824219,11.8100004196167,13.479999542236328,66500.0
2024-12-13,AMZN,227.4600067138672,230.1999969482422,225.86000061035156,228.39999389648438,28768100.0
2024-12-13,COST,988.258056640625,1005.5689470569458,964.6641302764502,979.9172966980495,2951900.0
2024-12-13,INLF,,,,,
2024-12-13,JNJ,145.45567321777344,145.76320905928728,143.88821831615726,144.50330513680268,8324900.0
2024-12-13,NVDA,134.23765563964844,139.58716980719961,132.52780616182653,138.92722683278515,231514900.0
2024-12-13,UNH,518.2650756835938,525.2851229987481,508.5466300690212,513.4457063585504,8202900.0
2024-12-13,WMT,93.99188995361328,94.42071267365681,92.78520453407242,93.54312535267279,11495900.0
2024-12-13,ZSPC,11.329999923706055,13.380000114440918,11.0,13.380000114440918,61200.0
2024-12-16,AMZN,232.92999267578125,233.0,228.00999450683594,230.22999572753906,37552100.0
2024-12-16,COST,991.774169921875,1007.1371999772302,985.2813439364032,987.9583787188934,2581300.0
2024-12-16,INLF,,,,,
2024-12-16,JNJ,142.7076873779297,146.08068178515416,142.38030610478322,145.5648068876853,8732400.0
2024-12-16,NVDA,131.98785400390625,134.38762706465963,130.40799755691268,134.16764608739564,237951100.0
2024-12-16,UNH,496.3786315917969,519.4799160697089,493.96891653925417,515.7956492769324,8880000.0
2024-12-16,WMT,94.61019134521484,95.44788726548796,93.84229580979718,94.16141915206798,16742000.0
2024-12-16,ZSPC,11.199999809265137,12.135000228881836,10.850000381469727,11.699999809265137,62100.0
2024-12-17,AMZN,231.14999389648438,232.72999572753906,227.85000610351562,232.38999938964844,35948100.0
2024-12-17,COST,980.99609375,995.8196806754819,979.6775433200492,992.902920555295,2050200.0
2024-12-17,INLF,,,,,
2024-12-17,JNJ,145.24734497070312,145.49535969192723,142.56878900900642,142.69774637046322,10343000.0
2024-12-17,NVDA,130.3780059814453,131.57789255271604,126.84833189511964,129.07812250532473,259410300.0
2024-12-17,UNH,483.453857421875,493.4909789724486,473.7951540300449,484.9275702175534,14132700.0
2024-12-17,WMT,95.15868377685547,95.22849177258044,94.06169772610558,94.8794517939556,23560800.0
2024-12-17,ZSPC,10.220000267028809,11.25,9.319999694824219,11.15999984741211,171300.0
2024-12-18,AMZN,220.52000427246094,231.39999389648438,220.11000061035156,230.77000427246094,43281400.0
2024-12-18,COST,963.6752319335938,984.5121946647797,962.9360584070909,980.9161922777627,2725300.0
2024-12-18,INLF,,,,,
2024-12-18,JNJ,143.60052490234375,145.57472755088887,143.52115837431197,144.5231324076807,9336100.0
2024-12-18,NVDA,128.8981475830078,136.68742440979707,128.2682006428492,133.84768927135005,277444500.0
2024-12-18,UNH,497.59344482421875,504.38442963550233,483.9318290119131,486.3514808639221,10147600.0
2024-12-18,WMT,93.29380798339844,95.63737077606488,92.87495240858298,95.07889921247786,24665600.0
2024-12-18,ZSPC,8.760000228881836,10.5,8.649999618530273,10.0,80400.0
2024-12-19,AMZN,223.2899932861328,226.08999633789062,222.9199981689453,224.91000366210938,39918700.0
2024-12-19,COST,953.7461547851562,973.5642837819703,952.4576005339352,973.4344223883057,2610800.0
2024-12-19,INLF,,,,,
2024-12-19,JNJ,142.4398193359375,144.06679533394203,142.23148030542424,142.9953699004828,9516700.0
2024-12-19,NVDA,130.66796875,134.01766661792476,129.5380830968377,131.7478712095932,209719200.0
2024-12-19,UNH,487.1679992675781,501.50671406781447,484.17079858225287,498.0116715174993,7418100.0
2024-12-19,WMT,93.14421844482422,94.31101248388096,93.10432707487773,94.221262607877,16606500.0
2024-12-19,ZSPC,8.350000381469727,9.699999809265137,8.130000114440918,8.760000228881836,134600.0
2024-12-20,AMZN,224.9199981689453,226.2100067138672,218.72999572753906,219.83999633789062,88279200.0
2024-12-20,COST,953.0170288085938,960.8783380476875,942.0091717431158,948.3422013006755,5373800.0
2024-12-20,INLF,,,,,
2024-12-20,JNJ,143.32275390625,144.31481282986903,141.61641134661585,141.91403205122512,17702800.0
2024-12-20,NVDA,134.68760681152344,135.26755529215387,128.20820713472543,129.7980572196654,306528600.0
2024-12-20,UNH,498.001708984375,500.5010374402664,486.6502275946693,487.2078420918681,10956900.0
2024-12-20,WMT,91.98738861083984,93.49325544220919,91.37905855341582,92.75528414296552,49350600.0
2024-12-20,ZSPC,8.600000381469727,8.800000190734863,7.03000020980835,8.029999732971191,166000.0
2024-12-23,AMZN,225.05999755859375,226.8800048828125,223.89999389648438,225.00999450683594,28070000.0
2024-12-23,COST,948.861572265625,953.2068078188853,935.9658476578752,952.8272223415579,1856800.0
2024-12-23,INLF,,,,,
2024-12-23,JNJ,144.1164093017578,144.17593041731575,142.31085472920228,143.48149217310916,8720800.0
2024-12-23,NVDA,139.6571502685547,139.77713434768583,135.1075657604122,136.2674627166313,176053500.0
2024-12-23,UNH,504.1852722167969,506.61489125544205,496.92628622069265,498.629031214207,4286000.0
2024-12-23,WMT,90.10256958007812,91.24942175775004,88.6665182802942,91.24942175775004,26205400.0
